SLP_Int 190.960962 current 24.990176,  charge = 190.960962, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.510125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 104.312822 current 24.990176,  charge = 104.312822, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 1.366625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 3.689750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 85.150101 current 24.990176,  charge = 85.150101, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 10.395125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.752500 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 41.906250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.749000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.511250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.756125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.048750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 343.571998 current 24.990176,  charge = 343.571998, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.418750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.650040 current 24.990176,  charge = 191.650040, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.557500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.630595 current 24.990176,  charge = 190.630595, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.483375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.253190 current 24.990176,  charge = 191.253190, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.400375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.332143 current 24.990176,  charge = 191.332143, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.887860 current 24.990176,  charge = 190.887860, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.575875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.480751 current 24.990176,  charge = 191.480751, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 5.642625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 143.360004 current 24.990176,  charge = 143.360004, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.627875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.213500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 45.679039 current 24.990176,  charge = 45.679039, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.349875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 104.287452 current 24.990176,  charge = 104.287452, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.723625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 3.595000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 83.089519 current 24.990176,  charge = 83.089519, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.557500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.049984 current 24.990176,  charge = 191.049984, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 1.145375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 18.150691 current 24.990176,  charge = 18.150691, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 47.675375 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.789500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 126.386069 current 24.990176,  charge = 126.386069, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.419125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 225.577757 current 24.990176,  charge = 225.577757, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.400375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 186.713453 current 24.990176,  charge = 186.713453, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.643625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.146975 current 24.990176,  charge = 190.146975, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.397250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 192.255681 current 24.990176,  charge = 192.255681, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.401500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 189.768279 current 24.990176,  charge = 189.768279, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.425000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.693436 current 24.990176,  charge = 191.693436, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.554375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.536688 current 24.990176,  charge = 190.536688, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.349875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 104.347553 current 24.990176,  charge = 104.347553, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 1.366625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 3.595000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 84.421093 current 24.990176,  charge = 84.421093, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.397250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.105840 current 24.990176,  charge = 191.105840, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.872250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 65.730248 current 24.990176,  charge = 65.730248, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 47.871875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.211625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 78.338536 current 24.990176,  charge = 78.338536, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.590625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.172954 current 24.990176,  charge = 191.172954, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.397250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.982647 current 24.990176,  charge = 190.982647, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 5.731875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 142.907515 current 24.990176,  charge = 142.907515, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.605500 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.213500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 47.112719 current 24.990176,  charge = 47.112719, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.402625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.282268 current 24.990176,  charge = 191.282268, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.554375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.346192 current 24.990176,  charge = 190.346192, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.415625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.584224 current 24.990176,  charge = 191.584224, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.809811 current 24.990176,  charge = 190.809811, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.513250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 104.155886 current 24.990176,  charge = 104.155886, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.723625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 3.595000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 83.248136 current 24.990176,  charge = 83.248136, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.397250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.235417 current 24.990176,  charge = 191.235417, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 5.980625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 152.294224 current 24.990176,  charge = 152.294224, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 39.512000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.753000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 8.471875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 6.735500 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 192.606513 current 24.990176,  charge = 192.606513, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758500 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.562875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.925711 current 24.990176,  charge = 190.925711, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.483375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 192.106164 current 24.990176,  charge = 192.106164, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.397250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.344383 current 24.990176,  charge = 191.344383, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.876406 current 24.990176,  charge = 190.876406, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.575875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.981791 current 24.990176,  charge = 191.981791, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.408875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.235611 current 24.990176,  charge = 190.235611, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.349875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 104.053543 current 24.990176,  charge = 104.053543, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 1.366625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 3.595000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 85.306242 current 24.990176,  charge = 85.306242, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.554375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.245190 current 24.990176,  charge = 190.245190, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.407750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.269795 current 24.990176,  charge = 190.269795, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 1.145375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 17.496459 current 24.990176,  charge = 17.496459, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 49.629250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.194875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 168.028773 current 24.990176,  charge = 168.028773, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.397250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.310755 current 24.990176,  charge = 191.310755, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.483375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 189.962112 current 24.990176,  charge = 189.962112, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.539875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 190.640508 current 24.990176,  charge = 190.640508, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.418750 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 197.627418 current 24.990176,  charge = 197.627418, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.350000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 184.892142 current 24.990176,  charge = 184.892142, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.554375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.032450 current 24.990176,  charge = 191.032450, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.349875 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 104.178633 current 24.990176,  charge = 104.178633, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 2.723625 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 3.595000 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 84.171067 current 24.990176,  charge = 84.171067, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.394125 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.286344 current 24.990176,  charge = 191.286344, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.584375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 193.821237 current 24.990176,  charge = 193.821237, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 5.980625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 148.695640 current 24.990176,  charge = 148.695640, alpha =     0
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.328125 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.321750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.301250 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 20.167375 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.766750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.326000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 29.568750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 4.629250 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 202.635454 current 24.990176,  charge = 202.635454, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.744750 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.489625 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.702632 current 24.990176,  charge = 191.702632, alpha =     0
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.758000 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 0.323875 current 259.291567,  charge =     0, alpha = 2422560000000000
ACT_Int 7.400375 current 259.291567,  charge =     0, alpha = 2422560000000000
SLP_Int 191.584907 current 24.990176,  charge = 191.584907, alpha =     0
