0.0 0.3 
30.0 0.1139 
1530.0 0.1379 
3030.0 0.2341 
4530.0 0.2523 
6030.0 0.4947 
6330.0 0.0 
7830.0 0.3 
7860.0 0.628 
8160.0 0.2656 
2592000.0 0.0 
